Nazwa_produktu;Nazwa;Typ;Rodzaj;Url_obrazka;Producent;Oznaczenie;Typ_dodatku_do_żywności;Opis;Choroba;Nazwa_zwyczajowa
Coca-Cola;Coca-Cola Zero;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E331;Regulator Kwasowości;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Wymioty;Cytrynian sodu
Coca-Cola;Coca-Cola Zero;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Bóle brzucha;Cytrynian sodu
Coca-Cola;Coca-Cola Zero;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Nudności;Cytrynian sodu
Coca-Cola;Coca-Cola Zero;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E290;Konserwant;"Nieorganiczny związek chemiczny z grupy tlenków, w którym węgiel występuje na IV stopniu utlenienia. W temperaturze pokojowej jest to bezbarwny, bezwonny i niepalny gaz o kwaskowatym smaku, rozpuszczalny w wodzie (1,7 l CO2/l H2O i cięższy od powietrza (ok. 1,5 raza). Pod normalnym ciśnieniem przechodzi ze stanu stałego do gazowego (sublimuje) z pominięciem fazy ciekłej w temperaturze −78,5 °C. Można go jednak skroplić pod zwiększonym ciśnieniem, np. pod ciśnieniem 34 atm) skrapla się w temperaturze 0 °C. W naturze występuje w stanie wolnym w atmosferze i związanym (np. Jako składnik CaCO3).
Dwutlenek węgla jest produktem spalania i oddychania. Jest wykorzystywany przez rośliny w procesie fotosyntezy. Tworzy się przy utlenianiu i fermentacji substancji organicznych. Występuje w kopalniach, cukrowniach, gorzelniach, wytwórniach win, silosach zbożowych, browarach i studzienkach kanalizacyjnych. W małych stężeniach nie jest trujący, w większych stężeniach dwutlenek węgla jest szkodliwy dla zdrowia, a nawet zabójczy, a jego działanie powoduje powstawanie hiperkapni, a co za tym idzie kwasicy oddechowej i w następstwie obrzęku mózgu.";;Dwutlenek Węgla
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E950;Środek słodzący;"Heterocykliczny związek chemiczny stosowany jako słodzik (około 150 razy słodszy od sacharozy). Wzmacnia też smak i zapach. Jest wydalany w postaci niezmienionej.
W temperaturze pokojowej związek ten występuje w postaci białych kryształów, rozpuszczalnych w wodzie. Odporny na temperaturę sterylizacji oraz pieczenia chleba. Szybko wywołuje krótkotrwałe odczucie słodkości. Działa synergistycznie z innymi syntetycznymi substancjami słodzącymi. Z poliolami daje słodycz zbliżoną do cukru. Nie stwarza zagrożeń, szybko ulega biodegradacji. Na temat szkodliwości jego spożycia istnieją kontrowersje. Po przeprowadzeniu testów na toksyczność i rakotwórczość acesulfam został zarejestrowany przez Komisję Europejską i amerykańską Agencją Żywności i Leków, a więc dopuszczony do obrotu na terenie Unii Europejskiej i Stanów Zjednoczonych (przy czym jego obecność w produkcie żywnościowym musi być wyraźnie zaznaczona na etykiecie). Niektórzy naukowcy twierdzą jednak, że testy bezpieczeństwa użycia tego związku nie zostały przeprowadzone prawidłowo i acesulfam wymaga dalszych badań. W 2014 roku potwierdzono, że może dojść do alergii na ten związek oraz inne zawierające siarkę na +VI stopniu utlenienia, w tym taurynę i disulfiram. Alergie te występują równolegle. W dużych ilościach może pogorszyć pamięć, hamować glikolizę, a to ostatnie prowadzi do wyczerpania zasobów ATP, zatem i niedoborów energetycznych. Aktywowany przez acesulfam K szlak metaboliczny prowadzi do wzrostu stężenia glukozy we krwi, jednak tylko w chwili, gdy było ono już w niej wysokie (w przeciwnym wypadku stężenie glukozy się nie zmienia).";Nudności;Acesulfam K
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E951;Środek słodzący;Organiczny związek chemiczny, ester metylowy dipeptydu Asp-Phe. Stosowany jako sztuczny środek słodzący (słodzik) w produktach spożywczych, zwłaszcza takich, jak napoje niskokaloryczne, guma do żucia, drażetki odświeżające oddech. Można go też znaleźć w wielu wędlinach i rybach (zarówno w folii, jak i konserwach). Ostatnio coraz częściej pojawia się w produktach farmaceutycznych, np. w większości tabletek musujących. Jest też dostępny w formie tabletek, które można stosować zamiast cukru, pod kilkudziesięcioma nazwami handlowymi (m.in.: NutraSweet, Equal, Sugar Free, Canderel). W 2009 roku producent Ajinomoto zdecydował o zmianie nazwy swojego produktu na AminoSweet, aby zmienić negatywną reputację kojarzoną z dotychczasową nazwą. Jest też stosowany przez diabetyków (chorych na cukrzycę), podobnie jak wiele innych słodzików, nie wpływających na wytwarzanie insuliny po spożyciu.;Skurcze;Aspartam
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E959;Środek słodzący;Substancja słodząca która jest 600-krotnie bardziej słodka od cukru. Naturalnie występuje w owocach cytrusowych.;Bóle głowy;Neohesperydyna DC
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E959;Środek słodzący;Substancja słodząca która jest 600-krotnie bardziej słodka od cukru. Naturalnie występuje w owocach cytrusowych.;Migrena;Neohesperydyna DC
Sprite;Sprite;Napój;Gazowany;nkjnkj;The Coca-Cola Company;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Tymbark;Tymbark napój jabłko - aloes;Napój;Owocowy;nkjnkj;Tymbark – MWS Sp. z o.o. Sp.k;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Tymbark;Tymbark napój jabłko - mięta;Napój;Owocowy;nkjnkj;Tymbark – MWS Sp. z o.o. Sp.k;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Tymbark;Tymbark napój wiśnia - jabłko;Napój;Owocowy;nkjnkj;Tymbark – MWS Sp. z o.o. Sp.k;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Tymbark;Tymbark napój pomarańcza - brzoskwinia;Napój;Owocowy;nkjnkj;Tymbark – MWS Sp. z o.o. Sp.k;E300;Regulator kwasowości;Organiczny związek chemiczny z grupy nienasyconych alkoholi polihydroksylowych. Jest niezbędny do funkcjonowania organizmów żywych. Dla niektórych zwierząt, w tym ludzi, jest witaminą, czyli musi być dostarczany w pożywieniu. Jest także przeciwutleniaczem stosowanym jako dodatek do żywności.;;Kwas askorbinowy, witamina C
Tymbark;Tymbark napój pomarańcza - brzoskwinia;Napój;Owocowy;nkjnkj;Tymbark – MWS Sp. z o.o. Sp.k;E160a;Barwnik;Grupa organicznych związków chemicznych, rozbudowanych przestrzennie węglowodorów nienasyconych zawierających 40 atomów węgla. W cząsteczkach karotenów występują wieloatomowe układy sprzężonych wiązań podwójnych. Karoteny są pomarańczowożółtymi organicznymi barwnikami roślinnymi, występującymi między innymi w wielu warzywach i owocach. Zawartość karotenów w warzywach mieści się w granicach 0,5–31 mg/100g.;;Karoteny
Nestea;Nestea peach;Napój;Niegazowany;nkjnkj;Coca-Cola HBC Poland;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Nestea;Nestea peach;Napój;Niegazowany;nkjnkj;Coca-Cola HBC Poland;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Nestea;Nestea lemon;Napój;Niegazowany;nkjnkj;Coca-Cola HBC Poland;E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Nestea;Nestea lemon;Napój;Niegazowany;nkjnkj;Coca-Cola HBC Poland;E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Nestea;Nestea lemon;Napój;Niegazowany;nkjnkj;Coca-Cola HBC Poland;E300;Regulator kwasowości;Organiczny związek chemiczny z grupy nienasyconych alkoholi polihydroksylowych. Jest niezbędny do funkcjonowania organizmów żywych. Dla niektórych zwierząt, w tym ludzi, jest witaminą, czyli musi być dostarczany w pożywieniu. Jest także przeciwutleniaczem stosowanym jako dodatek do żywności.;;Kwas askorbinowy, witamina C
Lipton;Lipton green ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Lipton;Lipton green ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Lipton;Lipton green ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E300;Regulator kwasowości;Organiczny związek chemiczny z grupy nienasyconych alkoholi polihydroksylowych. Jest niezbędny do funkcjonowania organizmów żywych. Dla niektórych zwierząt, w tym ludzi, jest witaminą, czyli musi być dostarczany w pożywieniu. Jest także przeciwutleniaczem stosowanym jako dodatek do żywności.;;Kwas askorbinowy, witamina C
Lipton;Lipton lemon ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E300;Regulator kwasowości;Organiczny związek chemiczny z grupy nienasyconych alkoholi polihydroksylowych. Jest niezbędny do funkcjonowania organizmów żywych. Dla niektórych zwierząt, w tym ludzi, jest witaminą, czyli musi być dostarczany w pożywieniu. Jest także przeciwutleniaczem stosowanym jako dodatek do żywności.;;Kwas askorbinowy, witamina C
Lipton;Lipton lemon ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E331;Przeciwutleniacz;Organiczny związek chemiczny z grupy cytrynianów, sól sodowa kwasu cytrynowego. Stosowany jako smakowy i konserwujący dodatek do żywności (E331). „Cytrynian sodu” jest nazwą niejednoznaczną, zazwyczaj odnosi się do cytrynianu trisodowego, może jednak dotyczyć soli disodowej lub monosodowej. Cytrynian trisodowy krystalizuje z roztworów jako sól 3- lub 5,5-wodna. Cytrynian sodu można otrzymać w reakcji kwasu cytrynowego z wodorotlenkiem, węglanem lub wodorowęglanem sodu. W przemyśle spożywczym cytrynian sodu używany jest jako sekwestrant oraz jako dodatek smakowy do napojów gazowanych o smaku cytrynowym np. 7 Up czy Sprite. Ponadto jest czynnikiem antykoagulacyjnym przy produkcji jadalnych produktów z krwi.;Biegunka;Cytrynian sodu
Lipton;Lipton lemon ice tea;Napój;Niegazowany;nkjnkj;"""Pepsi Cola General Bottlers Poland"" Sp. z o.o.";E330;Regulator kwasowości;Organiczny związek chemiczny z grupy hydroksykwasów karboksylowych. Zawiera 3 grupy karboksylowe.Kwas cytrynowy jest uważany za związek bezpieczny, jednak może powodować uszkodzenia oczu w przypadku bezpośredniego kontaktu. Doniesienia o możliwym działaniu rakotwórczym są całkowicie błędne. Kwas cytrynowy występuje w niewielkich ilościach w większości organizmów żywych, gdyż spełnia ważną rolę w ich metabolizmie węglowodanów. Jego forma zjonizowana (cytrynian) jest ważnym produktem przejściowym w cyklu Krebsa (zwanym stąd cyklem kwasu cytrynowego). W większych ilościach występuje w niektórych owocach, np. w cytrynach, w których stanowi nawet do 8% suchej masy (co odpowiada 0,65% masy świeżej cytryny).;;Kwas cytrynowy
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E332;Przeciwutleniacz;Sól potasowa kwasu cytrynowego o wzorze K3C6H5O7. Jest białym higroskopijnym proszkiem.;Bóle brzucha;Cytrynian potasu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E332;Regulator kwasowości;Sól potasowa kwasu cytrynowego o wzorze K3C6H5O7. Jest białym higroskopijnym proszkiem.;Wymioty;Cytrynian potasu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E332;Regulator kwasowości;Sól potasowa kwasu cytrynowego o wzorze K3C6H5O7. Jest białym higroskopijnym proszkiem.;Nudności;Cytrynian potasu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Nowotwór;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Nadpobudliwość;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Omdlenia;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Bóle głowy;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Zaburzenia widzenia;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E211;Konserwant;Organiczny związek chemiczny, sól sodowa kwasu benzoesowego, stosowana jako konserwant żywności. Na skalę przemysłową uzyskuje się go syntetycznie. Ma właściwości bakteriostatyczne i fungistatyczne, hamuje rozwój drożdży, pleśni, bakterii masłowych, octowych oraz w mniejszym stopniu mlekowych. Obecność dwutlenku siarki, dwutlenku węgla, soli kuchennej, cukru spożywczego, kwasu sorbinowego (lub jego soli) zwiększa jego aktywność. W postaci anionu benzoesanowego występuje głównie w jagodach, a także w niewielkich ilościach w żurawinie, grzybach, cynamonie, goździkach oraz niektórych produktach mlecznych (efekt fermentacji bakteryjnej).;Obniżenie tętna;Benzoesan sodu
Oshee;Oshee wieloowocowy napój izotoniczny ;Napój;Izotoniczny;nkjnkj;Oshee Polska Sp. z o.o.;E445;Stabilizator;Syntetyczne stabilizatory i emulgatory. Wytwarzane z kwasów żywicowych i gliceryny spożywczej. Są dodawane do gum do żucia, napojów, wyrobów cukierniczych a także likierów oraz kremów. ;Alergia;Estry glicerolu i żywicy roślinnej
